name,category,sra,lat,lon
DTFHC AT CONNECTIONS,Clinic,CENTRAL SAN DIEGO,32.7183952380361,-117.15927809983246
SAN YSIDRO HEALTH CHULA VISTA,Clinic,CHULA VISTA,32.628597443937785,-117.07548952080282
FRESENIUS MEDICAL CARE EAST LAKES,Clinic,SWEETWATER,32.656003235429395,-116.96250813868846
U.S. RENAL CARE CHULA VISTA DIALYSIS,Clinic,SWEETWATER,32.64473523720443,-116.9735181379349
DIAMOND NEIGHBORHOODS FAMILY HEALTH CENTER,Clinic,SOUTHEASTERN SAN DIEGO,32.71124523505222,-117.09290811181694
SAN YSIDRO HEALTH SAN DIEGO PACE/SENIOR HEALTH SERVICES,Clinic,SOUTH BAY,32.56612525061312,-117.06099812736902
FAMILYHEALTH AT CITY COLLEGE,Clinic,CENTRAL SAN DIEGO,32.71576523766524,-117.14990810196582
SAMAHAN HEALTH CENTERS: GRANGER,Clinic,NATIONAL CITY,32.67261523916927,-117.07385811863381
SAN YSIDRO HEALTH MOBILE HEALTH SERVICES 1H,Clinic,SOUTH BAY,32.558275251032676,-117.04682813095806
SAN YSIDRO HEALTH MI CLINICA AT NORTHGATE,Clinic,CHULA VISTA,32.61455524602287,-117.06945812317987
VISTA COMMUNITY CLINIC MOBILE HEALTH VAN,Clinic,VISTA,33.20905518376881,-117.22879805270733
HILLCREST FAMILY HEALTH CENTER,Clinic,CENTRAL SAN DIEGO,32.75162523426459,-117.1616780978957
IBARRA FAMILY HEALTH CENTER,Clinic,MID-CITY,32.7513552304547,-117.08954810971541
PLANNED PARENTHOOD - ISABELLA CENTER,Clinic,CARLSBAD,33.18400518951542,-117.28380804529324
TREE OF LIFE FOR HEALTHY BIRTHING AND PARENTING,Clinic,SAN DIEGUITO,33.054845204921385,-117.28605805439382
FAMILY HEALTH ON COMMERCIAL,Clinic,CENTRAL SAN DIEGO,32.70517523821333,-117.14298810390162
TURNING POINT PREGNANCY RESOURCE CENTER INC.,Clinic,DEL MAR-MIRA MESA,32.882945218168025,-117.15462808949246
"CENTRO MEDICO, EL CAJON",Clinic,EL CAJON,32.79491521888363,-116.96275812909815
TURNING POINT PREGNANCY RESOURCE CENTER,Clinic,DEL MAR-MIRA MESA,32.88297521830093,-117.15456808899084
SAN DIEGO FAMILY CARE,Clinic,KEARNY MESA,32.788255230207355,-117.16896809344284
OAK PARK FAMILY HEALTH CENTER,Clinic,MID-CITY,32.72147523392791,-117.08352811333693
EL CAJON FAMILY HEALTH CENTER,Clinic,EL CAJON,32.7949152184784,-116.95595812940799
FRESENIUS MEDICAL CARE RAVEN,Clinic,SOUTHEASTERN SAN DIEGO,32.710515236176086,-117.10756810953285
SAN YSIDRO HEALTH SOUTH BAY,Clinic,NATIONAL CITY,32.67692523961088,-117.1028881129869
SAMAHAN HEALTH CENTERS: RANCHO PENASQUITOS,Clinic,NORTH SAN DIEGO,32.960725206314336,-117.11183809113929
"GARY AND MARY WEST SENIOR DENTAL CENTER, INC.",Clinic,CENTRAL SAN DIEGO,32.721645237351375,-117.16094809933229
Solana Beach Farmers Market,Farmer's Market,SAN DIEGUITO,32.987194,-117.2692
Cedros Avenue Farmers' Market,Farmer's Market,SAN DIEGUITO,32.99696107019551,-117.27222782081802
Encinitas Station Certified Farmers' Market,Farmer's Market,SAN DIEGUITO,33.044744206937985,-117.29244873714708
Leucadia Farmers Market,Farmer's Market,SAN DIEGUITO,33.05810928148101,-117.29803306939098
Little Italy Mercato CFM,Farmer's Market,CENTRAL SAN DIEGO,32.723123,-117.16757
3rd Avenue Farmers' Market and Asian...,Farmer's Market,CENTRAL SAN DIEGO,32.709390005427124,-117.16193999962972
Golden Hill Certified Farmers' Market,Farmer's Market,CENTRAL SAN DIEGO,32.717928196033704,-117.13512568728032
Horton Square Farmers' Market,Farmer's Market,CENTRAL SAN DIEGO,32.71570272650688,-117.16263901720104
Tuna Harbor Dockside Market,Farmer's Market,CENTRAL SAN DIEGO,32.7114752525048,-117.1707595031354
Linda Vista Certified Farmers Market,Farmer's Market,KEARNY MESA,32.785209,-117.17056
City Heights Certified Farmers Market,Farmer's Market,MID-CITY,32.747817,-117.10152
People's Produce Night Market,Farmer's Market,MID-CITY,32.722550035764286,-117.0849186360619
City Heights Farmers' Market,Farmer's Market,MID-CITY,32.74774002039234,-117.10092997043438
El Cajon Farmers Market   Non-Certified,Farmer's Market,EL CAJON,32.801659,-116.96048
Downtown El Cajon Farmers' Market,Farmer's Market,EL CAJON,32.7949272485399,-116.96010564627107
Old Poway Farmers' Market,Farmer's Market,POWAY,32.97038935738837,-117.03615928623712
Rancho Bernardo Farmers' Market,Farmer's Market,POWAY,33.03699959175889,-117.04841392667582
City of Poway Saturday Farmers Market,Farmer's Market,POWAY,32.97038935738837,-117.03615928623712
Otay Ranch Farmers' Market,Farmer's Market,SWEETWATER,32.62107567231322,-116.9679269386885
Pacific Beach Tuesday Market,Farmer's Market,COASTAL,32.796993490026715,-117.25351984257048
La Jolla Elementary Certified Farmers' Market,Farmer's Market,COASTAL,32.838935446781704,-117.27198447697856
People's Produce Farmers Market,Farmer's Market,SOUTHEASTERN SAN DIEGO,32.7104572474328,-117.08668460947284
Ramona Certified Farmers' Market,Farmer's Market,RAMONA,33.03430335663786,-116.88166671742304
Rancho Santa Fe Certified Farmers' Market,Farmer's Market,NORTH SAN DIEGO,32.99111484201668,-117.19739623251172
PQ Certified Farmers' Market,Farmer's Market,NORTH SAN DIEGO,32.95782001826811,-117.12144995905528
7th District Certified Farmers' Market,Farmer's Market,ELLIOTT-NAVAJO,32.79167598709077,-117.0801590276324
Tierrasanta Farmers' Market,Farmer's Market,ELLIOTT-NAVAJO,32.82934140899316,-117.08737236459864
Bonsall Certified Farmer's Market and Open Air Fair,Farmer's Market,FALLBROOK,33.283975260948736,-117.2192734227034
Fallbrook Main Ave Certified Farmers Market,Farmer's Market,FALLBROOK,33.38194935071696,-117.25137828487908
Carlsbad Village Farmers' Market,Farmer's Market,CARLSBAD,33.16090825855129,-117.34826356208994
State Street Farmers' Market,Farmer's Market,CARLSBAD,33.16068001238661,-117.34962003182136
Carmel Valley Certified Farmers Market,Farmer's Market,DEL MAR-MIRA MESA,32.960749412496355,-117.18748126392389
Mira Mesa Farmers' Market,Farmer's Market,DEL MAR-MIRA MESA,32.909146645247574,-117.14023164533415
Chula Vista Farmers' Market,Farmer's Market,CHULA VISTA,32.643416590074594,-117.06732931077354
Third Avenue Village Certified Farmers' Market,Farmer's Market,CHULA VISTA,32.64035052178625,-117.07948589470578
Coronado Farmers' Market,Farmer's Market,CORONADO,32.69812555321449,-117.170795559658
Coronado-Loews Bay Resort Farmers' Market,Farmer's Market,CORONADO,32.632605055247225,-117.13357747580638
Escondido Tuesday Organic Farmers Market,Farmer's Market,ESCONDIDO,33.12278043507395,-117.0792606813646
North San Diego Certified Farmers' Market,Farmer's Market,ESCONDIDO,33.06742028378958,-117.06717555593988
Grossmont Center Certified Farmers' Market,Farmer's Market,LA MESA,32.77999967413219,-117.00976399406515
La Mesa Farmers' Market,Farmer's Market,LA MESA,32.766049994512485,-117.0223900289379
Imperial Beach Certified Farmers' Market,Farmer's Market,SOUTH BAY,32.57969799105996,-117.13235196523944
Julian Certified Farmers' Market,Farmer's Market,PALOMAR-JULIAN,33.09846100269671,-116.64781825373372
Oceanside Farmers' Market,Farmer's Market,OCEANSIDE,33.196710000371894,-117.38021003891724
Santee Certified Farmers' Market,Farmer's Market,SANTEE,32.85518998413123,-116.97166197168316
Welk Certified Farmers' Market,Farmer's Market,VALLEY CENTER,33.23307822290696,-117.14320839791633
13th Street Market  ,Convenience Store,SOUTH BAY,32.57589,-117.1061
7 Eleven 34700A,Convenience Store,SOUTH BAY,32.54745,-117.0339
7 Eleven 39146A,Grocery Store,SOUTH BAY,32.55343,-116.9423
7-ELEVEN 18322,Convenience Store,SOUTH BAY,32.58389,-117.1188
7-Eleven 34478,Convenience Store,SOUTH BAY,32.54544,-117.0393
7-Eleven 13563,Convenience Store,SOUTH BAY,32.58387,-117.1297
7-eleven 33564A,Convenience Store,SOUTH BAY,32.55294,-116.937
7-Eleven 29370D,Convenience Store,SOUTH BAY,32.57642,-117.0795
7-eleven 23982B,Convenience Store,SOUTH BAY,32.5765,-117.1051
7-Eleven 466452,Convenience Store,SOUTH BAY,32.55116,-117.0396
7-Eleven #39093  ,Convenience Store,SOUTH BAY,32.58371,-117.0931
7-Eleven 13588E  ,Convenience Store,SOUTH BAY,32.57407,-117.0542
7-eleven Store 27163E,Convenience Store,SOUTH BAY,32.58374,-117.0845
7-eleven Store 37624B,Convenience Store,SOUTH BAY,32.58369,-117.0625
7-eleven Store 17825f  ,Convenience Store,SOUTH BAY,32.55378,-117.0479
7-eleven Store 24344d 24344D,Convenience Store,SOUTH BAY,32.58336,-117.1053
7-eleven Store 26909b  ,Convenience Store,SOUTH BAY,32.55833,-117.0442
7-eleven Store 27771b 27771B,Convenience Store,SOUTH BAY,32.56466,-117.0785
7-eleven Store 32290c 32290C,Convenience Store,SOUTH BAY,32.56712,-116.963
99 Cents Only Store 73,Grocery Store,SOUTH BAY,32.58395,-117.0934
99 Cents Only Stores 99,Grocery Store,SOUTH BAY,32.5501,-117.0377
A-Mart San Ysidro  ,Convenience Store,SOUTH BAY,32.54503,-117.0298
Arco 42141,Convenience Store,SOUTH BAY,32.58378,-117.1085
Arco Am Pm  ,Convenience Store,SOUTH BAY,32.56771,-116.9968
"Attisha Fuel, Inc N/A",Convenience Store,SOUTH BAY,32.55218,-117.0433
Beyer Market & Liquor  ,Convenience Store,SOUTH BAY,32.5818,-117.0622
Bj Spirits Inc.  ,Convenience Store,SOUTH BAY,32.55274,-117.0455
Bowman's Market  ,Convenience Store,SOUTH BAY,32.58404,-117.1115
Chevron 1875,Convenience Store,SOUTH BAY,32.5833,-117.0325
Circle A  ,Convenience Store,SOUTH BAY,32.57315,-117.0841
Coronado Shell  ,Convenience Store,SOUTH BAY,32.57644,-117.0801
CVS Pharmacy 9524,Grocery Store,SOUTH BAY,32.58378,-117.0607
CVS Pharmacy 9115,Grocery Store,SOUTH BAY,32.5847,-117.0925
CVS Pharmacy 9120,Grocery Store,SOUTH BAY,32.58414,-117.116
Del Sol Market 1,Convenience Store,SOUTH BAY,32.57357,-117.0428
Dollar Tree 5182,Grocery Store,SOUTH BAY,32.54496,-117.0376
Dollar Tree 7616,Grocery Store,SOUTH BAY,32.58406,-117.115
EL PICADOR FOODS  ,Grocery Store,SOUTH BAY,32.57331,-117.0555
El Rey Market  ,Grocery Store,SOUTH BAY,32.55579,-116.9418
Family Dollar 11961,Grocery Store,SOUTH BAY,32.54857,-117.0347
Farm Fresh Market  ,Grocery Store,SOUTH BAY,32.58367,-117.0932
Franks Liquor Inc  ,Convenience Store,SOUTH BAY,32.58397,-117.0991
G&M 172,Convenience Store,SOUTH BAY,32.58424,-117.0614
Grocery Outlet Of San Ysidro 356,Supermarket,SOUTH BAY,32.54965,-117.0369
H & S Energy Products 2069,Convenience Store,SOUTH BAY,32.57675,-117.0799
Hollister Gas Station  ,Convenience Store,SOUTH BAY,32.57608,-117.0841
I.B. ULTRAMAR  ,Convenience Store,SOUTH BAY,32.57655,-117.1054
Imperial Beach Grocery Outlet 288,Supermarket,SOUTH BAY,32.58384,-117.1145
La Bodega Market  ,Supermarket,SOUTH BAY,32.55307,-117.0428
La Bodeguita  ,Grocery Store,SOUTH BAY,32.55832,-117.0448
La Posta Market 2  ,Grocery Store,SOUTH BAY,32.5766,-117.1064
Leon Discount Tobacco & Food Mart  ,Convenience Store,SOUTH BAY,32.58387,-117.1299
Manolo Farmers Market  ,Supermarket,SOUTH BAY,32.57653,-117.0932
Mercado Shores  ,Convenience Store,SOUTH BAY,32.58481,-117.118
Neighbors Market  ,Convenience Store,SOUTH BAY,32.56924,-117.1056
Nestor Liquor  ,Convenience Store,SOUTH BAY,32.57573,-117.0841
Newport Liquor  ,Convenience Store,SOUTH BAY,32.57479,-117.0679
OTAY MESA ARCO 81755,Convenience Store,SOUTH BAY,32.58389,-117.035
Palm Ave Market And Liquor  ,Convenience Store,SOUTH BAY,32.58399,-117.1079
Palm Ridge Liquor  ,Convenience Store,SOUTH BAY,32.58479,-117.0392
Palomar Gas And Car Wash  ,Convenience Store,SOUTH BAY,32.60446,-117.0913
Pancho Villa 2,Grocery Store,SOUTH BAY,32.56166,-117.0625
Pilot Travel Center 343,Convenience Store,SOUTH BAY,32.57006,-116.9538
Pours Liquor  ,Convenience Store,SOUTH BAY,32.57566,-117.1057
Primera Market & Gas  ,Convenience Store,SOUTH BAY,32.55039,-117.0448
PURPLE COW DAIRY  ,Convenience Store,SOUTH BAY,32.57329,-117.0841
R&M Palm Inc.  ,Convenience Store,SOUTH BAY,32.5837,-117.0615
RITE AID  5668,Grocery Store,SOUTH BAY,32.57653,-117.0936
SAN YSIDRO ARCO 6075,Convenience Store,SOUTH BAY,32.5579,-117.0595
San Ysidro Liquor  ,Convenience Store,SOUTH BAY,32.56773,-117.063
San Ysidro Nutrition  ,Grocery Store,SOUTH BAY,32.55553,-117.0521
South Bay Arco 1,Convenience Store,SOUTH BAY,32.5765,-117.0845
Southbay Nutrition  ,Grocery Store,SOUTH BAY,32.57479,-117.0673
Speedway 4417,Convenience Store,SOUTH BAY,32.58416,-117.0931
To Market To Market  ,Convenience Store,SOUTH BAY,32.57948,-117.1317
United Pacific #0657 657,Convenience Store,SOUTH BAY,32.58353,-117.1139
US Gas  ,Convenience Store,SOUTH BAY,32.55603,-116.9375
VONS 2338,Supermarket,SOUTH BAY,32.58442,-117.0925
VONS 2115,Supermarket,SOUTH BAY,32.58264,-117.0326
1st & Ivy Market  ,Convenience Store,CENTRAL SAN DIEGO,32.72805,-117.1639
7 Eleven 16073,Convenience Store,CENTRAL SAN DIEGO,32.76261,-117.1289
7 Eleven 26910,Convenience Store,CENTRAL SAN DIEGO,32.75513,-117.1438
7 Eleven 19526B,Convenience Store,CENTRAL SAN DIEGO,32.74683,-117.1616
7 Eleven 19628F,Convenience Store,CENTRAL SAN DIEGO,32.72786,-117.1296
7 Eleven 21799B,Convenience Store,CENTRAL SAN DIEGO,32.75726,-117.1298
7 Eleven 38052,Convenience Store,CENTRAL SAN DIEGO,32.75542,-117.1335
7 Eleven Store 35860H,Convenience Store,CENTRAL SAN DIEGO,32.75015,-117.1632
7-Eleven 33569,Convenience Store,CENTRAL SAN DIEGO,32.71667,-117.1677
7-Eleven 33458,Convenience Store,CENTRAL SAN DIEGO,32.72246,-117.1692
7-Eleven 33666A,Convenience Store,CENTRAL SAN DIEGO,32.71024,-117.1564
7-Eleven 34224,Convenience Store,CENTRAL SAN DIEGO,32.72233,-117.1593
7-Eleven 34184,Convenience Store,CENTRAL SAN DIEGO,32.72056,-117.1665
7-Eleven 13587,Convenience Store,CENTRAL SAN DIEGO,32.74848,-117.1386
7-Eleven 35998,Convenience Store,CENTRAL SAN DIEGO,32.71069,-117.1601
7-Eleven 43172,Convenience Store,CENTRAL SAN DIEGO,32.71402,-117.1407
7-Eleven Store 33555,Convenience Store,CENTRAL SAN DIEGO,32.72558,-117.1686
7-eleven Store 27664C,Convenience Store,CENTRAL SAN DIEGO,32.71578,-117.1409
7-Eleven Store 38716H,Convenience Store,CENTRAL SAN DIEGO,32.71491,-117.161
7-Eleven Store 32940J,Convenience Store,CENTRAL SAN DIEGO,32.71658,-117.1594
7-Eleven Store 36766A,Convenience Store,CENTRAL SAN DIEGO,32.70761,-117.1547
7-eleven Store 18710d 18710D,Convenience Store,CENTRAL SAN DIEGO,32.73872,-117.1606
7-eleven Store 20551d 20551D,Convenience Store,CENTRAL SAN DIEGO,32.74858,-117.1493
7-Eleven Store 33992 2111,Convenience Store,CENTRAL SAN DIEGO,32.71577,-117.1542
7-eleven Store 34177b  ,Convenience Store,CENTRAL SAN DIEGO,32.71593,-117.1601
7-eleven Store 38052 38052,Convenience Store,CENTRAL SAN DIEGO,32.75542,-117.1335
7-eleven Store 38147a  ,Convenience Store,CENTRAL SAN DIEGO,32.71272,-117.161
99 Cents Only Store 287,Grocery Store,CENTRAL SAN DIEGO,32.71159,-117.138
A MART  ,Convenience Store,CENTRAL SAN DIEGO,32.70623,-117.1533
Adams Avenue Liquor  ,Convenience Store,CENTRAL SAN DIEGO,32.76289,-117.1342
Al's Food Market  ,Convenience Store,CENTRAL SAN DIEGO,32.70845,-117.1305
Albertsons 745,Supermarket,CENTRAL SAN DIEGO,32.71208,-117.1519
American Market  ,Convenience Store,CENTRAL SAN DIEGO,32.75694,-117.15
Ampm 42669,Convenience Store,CENTRAL SAN DIEGO,32.75541,-117.139
Antonio's Produce  ,Grocery Store,CENTRAL SAN DIEGO,32.70642,-117.1322
AWASH MARKET  ,Convenience Store,CENTRAL SAN DIEGO,32.75543,-117.1318
Barons Market  ,Supermarket,CENTRAL SAN DIEGO,32.74847,-117.1242
Base Liquor  ,Convenience Store,CENTRAL SAN DIEGO,32.69595,-117.1252
BI-RITE MARKET  ,Convenience Store,CENTRAL SAN DIEGO,32.72868,-117.1639
BOULEVARD LIQUOR  ,Convenience Store,CENTRAL SAN DIEGO,32.75518,-117.1421
Broadway Deli and Market  ,Convenience Store,CENTRAL SAN DIEGO,32.71569,-117.1559
Brunos Market  ,Grocery Store,CENTRAL SAN DIEGO,32.70643,-117.1297
Buds Liquor  ,Convenience Store,CENTRAL SAN DIEGO,32.76076,-117.146
Chris Market  ,Convenience Store,CENTRAL SAN DIEGO,32.74182,-117.1208
City Liquor House  ,Convenience Store,CENTRAL SAN DIEGO,32.72459,-117.16
Clover Leaf Market  ,Convenience Store,CENTRAL SAN DIEGO,32.73745,-117.1699
Cortez Hill Market  ,Convenience Store,CENTRAL SAN DIEGO,32.71892,-117.1565
Cottage Liquor  ,Convenience Store,CENTRAL SAN DIEGO,32.74604,-117.1467
Cotys Dulceria  ,Convenience Store,CENTRAL SAN DIEGO,32.70621,-117.1322
CVS Pharmacy 9148,Grocery Store,CENTRAL SAN DIEGO,32.7498,-117.1626
CVS Pharmacy 9141,Grocery Store,CENTRAL SAN DIEGO,32.74846,-117.1259
CVS Pharmacy 4768,Grocery Store,CENTRAL SAN DIEGO,32.7168,-117.16
CVS Pharmacy 6332,Grocery Store,CENTRAL SAN DIEGO,32.71146,-117.1588
CVS Pharmacy 20954,Grocery Store,CENTRAL SAN DIEGO,32.70972,-117.1602
CVS Pharmacy CVS10819,Grocery Store,CENTRAL SAN DIEGO,32.72485,-117.1603
CVS Pharmacy 11018,Grocery Store,CENTRAL SAN DIEGO,32.71592,-117.161
CVS Pharmacy CVS11331,Grocery Store,CENTRAL SAN DIEGO,32.70485,-117.1576
Davids Friendly Market  ,Convenience Store,CENTRAL SAN DIEGO,32.71141,-117.1252
Del Mission Liquor  ,Convenience Store,CENTRAL SAN DIEGO,32.74979,-117.1635
DOLLARTREE 5733,Grocery Store,CENTRAL SAN DIEGO,32.70632,-117.1406
East Village Market  ,Convenience Store,CENTRAL SAN DIEGO,32.71145,-117.1542
"Easy Moon, Inc. 2",Grocery Store,CENTRAL SAN DIEGO,32.69592,-117.1315
EXPRESS MARKET  ,Convenience Store,CENTRAL SAN DIEGO,32.7484,-117.1369
Family Dollar Store 11134,Grocery Store,CENTRAL SAN DIEGO,32.70639,-117.1375
Farmers Liquor  ,Convenience Store,CENTRAL SAN DIEGO,32.74841,-117.1427
FARMERS MARKET AND LIQUOR  ,Convenience Store,CENTRAL SAN DIEGO,32.71578,-117.1437
Food Bowl Market  ,Grocery Store,CENTRAL SAN DIEGO,32.72231,-117.129
G&k Gas Liquor Mart  ,Convenience Store,CENTRAL SAN DIEGO,32.74842,-117.1386
G&M 35,Convenience Store,CENTRAL SAN DIEGO,32.72273,-117.1641
GLENS MARKET  ,Convenience Store,CENTRAL SAN DIEGO,32.74843,-117.1322
Golden Hill Liquor  ,Convenience Store,CENTRAL SAN DIEGO,32.71791,-117.1342
Handy Market  ,Convenience Store,CENTRAL SAN DIEGO,32.70413,-117.1294
Happy Time Liquor  ,Convenience Store,CENTRAL SAN DIEGO,32.74829,-117.1365
Hilltop Liquor  ,Convenience Store,CENTRAL SAN DIEGO,32.71157,-117.1405
Holiday Market & Liquor  ,Convenience Store,CENTRAL SAN DIEGO,32.73929,-117.1248
HUB MARKET  ,Convenience Store,CENTRAL SAN DIEGO,32.71328,-117.1593
Ibis Food Market  ,Convenience Store,CENTRAL SAN DIEGO,32.75085,-117.1735
Imperial Market  ,Convenience Store,CENTRAL SAN DIEGO,32.70633,-117.1344
Imperial Smoke & Convenience  ,Convenience Store,CENTRAL SAN DIEGO,32.70646,-117.1444
Jaycee's Market  ,Grocery Store,CENTRAL SAN DIEGO,32.71682,-117.1399
Knight Petroleum  ,Convenience Store,CENTRAL SAN DIEGO,32.7557,-117.1385
Krisp Beverages + Natural Foods  ,Grocery Store,CENTRAL SAN DIEGO,32.71616,-117.1584
KWIK STOP MARKET  ,Convenience Store,CENTRAL SAN DIEGO,32.74113,-117.1294
LA POSTA MARKET  ,Grocery Store,CENTRAL SAN DIEGO,32.70849,-117.134
Las Delicias De San Diego  ,Convenience Store,CENTRAL SAN DIEGO,32.70634,-117.1361
Leon Produce  ,Grocery Store,CENTRAL SAN DIEGO,32.76105,-117.13
Lews Market  ,Grocery Store,CENTRAL SAN DIEGO,32.70679,-117.1224
Little Italy Market & Spirits  ,Convenience Store,CENTRAL SAN DIEGO,32.72213,-117.1668
LOGAN MARKET & LIQUOR  ,Convenience Store,CENTRAL SAN DIEGO,32.70802,-117.1495
Los Primos Market  ,Convenience Store,CENTRAL SAN DIEGO,32.71873,-117.1338
Lotto King  ,Convenience Store,CENTRAL SAN DIEGO,32.71641,-117.1592
Main Street Martket 4,Convenience Store,CENTRAL SAN DIEGO,32.69599,-117.1296
Market Corner 1,Convenience Store,CENTRAL SAN DIEGO,32.71618,-117.1538
Mixon Liquor  ,Convenience Store,CENTRAL SAN DIEGO,32.72031,-117.1638
Monroe's Market  ,Convenience Store,CENTRAL SAN DIEGO,32.75928,-117.1352
Mother's Nutritional Center 0225,Supermarket,CENTRAL SAN DIEGO,32.70188,-117.1469
Mullen Market & Liquor  ,Convenience Store,CENTRAL SAN DIEGO,32.70616,-117.1292
North Park 76 Circle K 22655224,Convenience Store,CENTRAL SAN DIEGO,32.75542,-117.1261
O-D MARKET  ,Convenience Store,CENTRAL SAN DIEGO,32.70061,-117.1368
Pacific Liquor House  ,Convenience Store,CENTRAL SAN DIEGO,32.75494,-117.1307
Park Blvd Liquor & Deli  ,Convenience Store,CENTRAL SAN DIEGO,32.75927,-117.1463
Parkside Market  ,Grocery Store,CENTRAL SAN DIEGO,32.7392,-117.1248
Party Time Liquor & Fuels  ,Convenience Store,CENTRAL SAN DIEGO,32.71156,-117.1491
Party Time Liquor 3  ,Convenience Store,CENTRAL SAN DIEGO,32.71938,-117.1593
QUALITY MARKET & DELI  ,Convenience Store,CENTRAL SAN DIEGO,32.76095,-117.1393
Ray's Liquor Center  ,Convenience Store,CENTRAL SAN DIEGO,32.73718,-117.1293
RITE AID  5644,Grocery Store,CENTRAL SAN DIEGO,32.74691,-117.1602
RITE AID 6466,Grocery Store,CENTRAL SAN DIEGO,32.71999,-117.1691
San Diego Market  ,Convenience Store,CENTRAL SAN DIEGO,32.71579,-117.1379
Sawaya Brother Market  ,Supermarket,CENTRAL SAN DIEGO,32.70149,-117.1295
Sd Best Mini Mart  ,Grocery Store,CENTRAL SAN DIEGO,32.71206,-117.127
Shamoun Shell  ,Convenience Store,CENTRAL SAN DIEGO,32.69411,-117.1338
Speedway 4854,Convenience Store,CENTRAL SAN DIEGO,32.74847,-117.1235
Sprouts Farmers Market 226,Supermarket,CENTRAL SAN DIEGO,32.75373,-117.1462
Sunshine Market Liquor 1,Convenience Store,CENTRAL SAN DIEGO,32.74782,-117.1464
"Super Discount Store, Inc  ",Convenience Store,CENTRAL SAN DIEGO,32.71628,-117.1574
The Mighty Bin  ,Grocery Store,CENTRAL SAN DIEGO,32.75494,-117.1323
Town Liquor  ,Convenience Store,CENTRAL SAN DIEGO,32.70628,-117.1427
Trader Joe's 26,Supermarket,CENTRAL SAN DIEGO,32.74859,-117.1536
United Pacific 0026,Convenience Store,CENTRAL SAN DIEGO,32.71168,-117.1298
V & D  Market  ,Convenience Store,CENTRAL SAN DIEGO,32.70239,-117.1358
VONS 2355,Supermarket,CENTRAL SAN DIEGO,32.75304,-117.1301
Vons 2784,Supermarket,CENTRAL SAN DIEGO,32.74976,-117.168
Walgreens 15388,Grocery Store,CENTRAL SAN DIEGO,32.74824,-117.1624
2nd Street Gas And Market 83630,Convenience Store,EL CAJON,32.8043,-116.9356
3 Brothers Liquor  ,Convenience Store,EL CAJON,32.80767,-116.9466
7 Eleven Store 2131 35674H,Convenience Store,EL CAJON,32.78036,-116.9583
7-Eleven 25085,Convenience Store,EL CAJON,32.80767,-116.9513
7-Eleven 21798,Convenience Store,EL CAJON,32.76932,-116.9279
7-Eleven 16070,Convenience Store,EL CAJON,32.78043,-116.9664
